"seasonNum", "episodeNum", "sceneNum", "sceneStart", "sceneEnd", "location", "subLocation", "characters"
2, 6, 161, "0:08:21", "0:08:19", "Hawkins, Indiana", "Junkyard", "Lucas Sinclair"
2, 6, 162, "0:08:19", "0:08:16", "Hawkins, Indiana", "Junkyard", "Steve Harrington"
2, 6, 163, "0:08:16", "0:08:11", "Hawkins, Indiana", "Junkyard", "Dustin Henderson"
2, 6, 164, "0:08:11", "0:08:10", "Hawkins, Indiana", "Junkyard", "Steve Harrington"
2, 6, 165, "0:08:10", "0:08:09", "Hawkins, Indiana", "Junkyard", "Dustin Henderson"
2, 6, 166, "0:08:09", "0:08:01", "Hawkins, Indiana", "Junkyard", "Steve Harrington"
2, 6, 167, "0:08:01", "0:08:00", "Hawkins, Indiana", "Junkyard", "Lucas Sinclair, Max Mayfield, Dustin Henderson"
2, 6, 168, "0:08:00", "0:06:47", "Hawkins, Indiana", "Junkyard", "Steve Harrington, Lucas Sinclair, Max Mayfield, Dustin Henderson"
2, 6, 169, "0:06:47", "0:06:21", "Hawkins, Indiana", "Junkyard", "Steve Harrington, Lucas Sinclair, Max Mayfield, Dustin Henderson"
2, 6, 170, "0:06:21", "0:06:06", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 171, "0:06:06", "0:06:02", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Sam Owens"
2, 6, 172, "0:06:02", "0:05:39", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 173, "0:05:39", "0:05:32", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens"
2, 6, 174, "0:05:32", "0:05:16", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 175, "0:05:16", "0:05:08", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens, Nerdy Tech"
2, 6, 176, "0:05:08", "0:05:00", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 177, "0:05:00", "0:04:58", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper"
2, 6, 178, "0:04:58", "0:04:26", "Hawkins, Indiana", "Hawkins National Lab", "Will Byers, Mike Wheeler, Bob Newby, Joyce Byers"
2, 6, 179, "0:04:26", "0:04:20", "Hawkins, Indiana", "Hawkins National Lab", "Radar Tech, Nerdy Tech, Dr. Sam Owens"
2, 6, 180, "0:04:40", "0:04:15", "Hawkins, Indiana", "Hawkins National Lab", "Mike Wheeler, M.P. Guard #1, M.P. Guard #2, Bob Newby"
2, 6, 181, "0:04:15", "0:04:09", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 182, "0:04:09", "0:04:07", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 6, 183, "0:04:07", "0:04:03", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 184, "0:04:03", "0:03:58", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper"
2, 6, 185, "0:03:58", "0:03:52", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Will Byers"
2, 6, 186, "0:03:52", "0:03:41", "Hawkins, Indiana", "Underground", "Lead Rift Soldier, Rift Soldier #2"
2, 6, 187, "0:03:41", "0:03:25", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Sam Owens, Jim Hopper, Radar Tech, Nerdy Tech"
2, 6, 188, "0:03:25", "0:03:22", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Will Byers"
2, 6, 189, "0:03:22", "0:03:12", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Sam Owens, Jim Hopper, Radar Tech, Nerdy Tech"
2, 6, 190, "0:03:12", "0:03:08", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Will Byers"
2, 6, 191, "0:03:08", "0:02:51", "Hawkins, Indiana", "Hawkins National Lab", "Dr. Sam Owens, Jim Hopper, Nerdy Tech"
2, 7, 0, "0:45:11", "0:44:59", "515 Larrabee Road, Indiana", "Ives Home", ""
2, 7, 1, "0:45:59", "0:45:56", "Hawkins, Indiana", "Hospital", "Terry Ives, Becky Ives, Dr. Martin Brenner"
2, 7, 2, "0:45:56", "0:44:54", "Hawkins, Indiana", "Hawkins National Lab", "Terry Ives, Security Guard"
2, 7, 3, "0:45:54", "0:44:53", "Hawkins, Indiana", "Hawkins National Lab", "Terry Ives, Young Kali"
2, 7, 4, "0:44:53", "0:44:52", "Hawkins, Indiana", "Hospital", "Terry Ives, Becky Ives"
2, 7, 5, "0:44:52", "0:44:50", "Hawkins, Indiana", "Hawkins National Lab", "Terry Ives, Ray"
2, 7, 6, "0:44:50", "0:44:43", "Hawkins, Indiana", "Hawkins National Lab", "Terry Ives, Ray, Dr. Martin Brenner, Young Kali"
2, 7, 7, "0:44:43", "0:44:27", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Terry Ives, Becky Ives"
2, 7, 8, "0:44:27", "0:44:13", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 9, "0:44:13", "0:44:11", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 7, 10, "0:44:11", "0:44:08", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 11, "0:44:08", "0:44:06", "Hawkins, Indiana", "Hawkins National Lab", "Young Kali"
2, 7, 12, "0:44:06", "0:43:50", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 13, "0:43:50", "0:43:47", "515 Larrabee Road, Indiana", "Ives Home", "Terry Ives"
2, 7, 14, "0:43:47", "0:43:42", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 15, "0:43:42", "0:42:47", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 16, "0:42:47", "0:42:22", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 17, "0:42:22", "0:42:13", "515 Larrabee Road, Indiana", "Ives Home", ""
2, 7, 18, "0:42:13", "0:41:53", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 19, "0:41:53", "0:41:52", "Hawkins, Indiana", "Hawkins National Lab", "Young Kali"
2, 7, 20, "0:41:52", "0:41:48", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 21, "0:41:48", "0:41:21", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Kali"
2, 7, 22, "0:41:21", "0:41:06", "515 Larrabee Road, Indiana", "Ives Home", "Eleven"
2, 7, 23, "0:41:06", "0:40:50", "515 Larrabee Road, Indiana", "Ives Home", "Eleven, Becky Ives"
2, 7, 24, "0:40:50", "0:40:25", "515 Larrabee Road, Indiana", "Ives Home", "Becky Ives"
2, 7, 25, "0:40:25", "0:40:11", "515 Larrabee Road, Indiana", "Ives Home", "Becky Ives, Terry Ives"
2, 7, 26, "0:39:08", "0:38:51", "outside Chicago, Illinois", "Bus", "Eleven"
2, 7, 27, "0:38:51", "0:38:50", "Chicago, Illinois", "Alley", "Kali"
2, 7, 28, "0:38:50", "0:38:48", "outside Chicago, Illinois", "Bus", "Eleven"
2, 7, 29, "0:38:48", "0:38:47", "Chicago, Illinois", "Kali's Hideout", "Funshine, Axel, Dottie, Mick"
2, 7, 30, "0:38:47", "0:38:40", "outside Chicago, Illinois", "Bus", "Eleven"
2, 7, 31, "0:38:40", "0:38:35", "outside Chicago, Illinois", "Bus", ""
2, 7, 32, "0:38:35", "0:38:21", "Chicago, Illinois", "Bus Station", "Eleven"
2, 7, 33, "0:38:21", "0:38:01", "Chicago, Illinois", "Chicago Streets", "Eleven"
2, 7, 34, "0:38:01", "0:37:58", "Chicago, Illinois", "Chicago Streets", "Eleven, Man on Street"
2, 7, 35, "0:37:58", "0:37:48", "Chicago, Illinois", "Chicago Streets", "Eleven"
2, 7, 36, "0:37:48", "0:37:34", "Chicago, Illinois", "Chicago Streets", "Eleven"
2, 7, 37, "0:37:34", "0:37:17", "Chicago, Illinois", "Alley", "Eleven"
2, 7, 38, "0:37:17", "0:37:06", "Chicago, Illinois", "Alley", "Eleven, Mentally Ill Man"
2, 7, 39, "0:37:06", "0:36:48", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 40, "0:36:48", "0:36:33", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 41, "0:36:33", "0:35:14", "Chicago, Illinois", "Kali's Hideout", "Eleven, Funshine, Axel, Dottie, Mick"
2, 7, 42, "0:35:14", "0:33:57", "Chicago, Illinois", "Kali's Hideout", "Eleven, Funshine, Axel, Dottie, Mick, Kali"
2, 7, 43, "0:33:57", "0:32:02", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 44, "0:32:02", "0:31:59", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 45, "0:31:59", "0:31:06", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 46, "0:31:06", "0:30:54", "Chicago, Illinois", "Kali's Hideout", "Funshine, Axel, Dottie, Mick"
2, 7, 47, "0:30:54", "0:29:49", "Chicago, Illinois", "Kali's Hideout", "Funshine, Axel, Dottie, Mick, Kali"
2, 7, 48, "0:29:49", "0:29:40", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 49, "0:29:40", "0:29:04", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 50, "0:29:04", "0:28:47", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 51, "0:28:47", "0:28:43", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 52, "0:28:43", "0:27:36", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 53, "0:27:36", "0:27:22", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 54, "0:27:22", "0:27:19", "Chicago, Illinois", "Kali's Hideout", "Kali, Axel, Dottie, Mick, Funshine"
2, 7, 55, "0:27:19", "0:27:16", "Chicago, Illinois", "Kali's Hideout", "Kali, Axel, Dottie, Funshine"
2, 7, 56, "0:27:16", "0:27:11", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 57, "0:27:11", "0:27:07", "Pittsburgh, Pennsylvania", "Tunnel", "Kali, Adams"
2, 7, 58, "0:27:07", "0:26:58", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 59, "0:26:58", "0:26:56", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler, Lucas Sinclair, Dustin Henderson"
2, 7, 60, "0:26:56", "0:26:49", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 61, "0:26:49", "0:26:48", "Hawkins, Indiana", "Hawkins National Lab", "Eleven"
2, 7, 62, "0:26:48", "0:26:39", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 63, "0:26:39", "0:25:23", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 64, "0:25:23", "0:25:21", "Hawkins, Indiana", "Road", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
2, 7, 65, "0:25:21", "0:25:18", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 66, "0:25:18", "0:25:16", "Hawkins, Indiana", "Wheeler Home", "Eleven, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Dr. Martin Brenner"
2, 7, 67, "0:25:16", "0:24:56", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 68, "0:24:56", "0:24:55", "Hawkins, Indiana", "Hawkins Middle School", "Max Mayfield, Mike Wheeler"
2, 7, 69, "0:24:55", "0:24:48", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 70, "0:24:48", "0:24:45", "Hawkins, Indiana", "Hopper Cabin", "Eleven, Jim Hopper"
2, 7, 71, "0:24:45", "0:24:41", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 72, "0:24:41", "0:24:40", "Hawkins, Indiana", "Hawkins National Lab", "Eleven"
2, 7, 73, "0:24:40", "0:24:37", "Hawkins, Indiana", "Hopper Cabin", "Eleven, Jim Hopper"
2, 7, 74, "0:24:37", "0:24:31", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 75, "0:24:31", "0:24:30", "Hawkins, Indiana", "Hawkins National Lab", "Terry Ives"
2, 7, 76, "0:24:30", "0:24:28", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 77, "0:24:28", "0:24:27", "Hawkins, Indiana", "Hawkins National Lab", "Terry Ives"
2, 7, 78, "0:24:27", "0:24:24", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 79, "0:24:24", "0:24:22", "Hawkins, Indiana", "Hawkins National Lab", "Eleven, Dr. Martin Brenner"
2, 7, 80, "0:24:22", "0:24:19", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 81, "0:24:19", "0:24:18", "Hawkins, Indiana", "Hawkins National Lab", "Eleven, Dr. Martin Brenner"
2, 7, 82, "0:24:18", "0:24:17", "Hawkins, Indiana", "Hawkins National Lab", "Eleven, The Monster"
2, 7, 83, "0:24:17", "0:24:03", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 84, "0:24:17", "0:24:03", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 85, "0:24:03", "0:23:58", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 86, "0:23:58", "0:23:49", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 87, "0:23:49", "0:23:27", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 88, "0:23:27", "0:23:26", "Hawkins, Indiana", "Hawkins National Lab", "Ray, Terry Ives"
2, 7, 89, "0:23:26", "0:23:17", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 90, "0:23:17", "0:23:15", "Hawkins, Indiana", "Hawkins National Lab", "Ray, Young Kali"
2, 7, 91, "0:23:15", "0:23:05", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 92, "0:23:05", "0:21:51", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 93, "0:21:51", "0:21:38", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Dottie"
2, 7, 94, "0:21:38", "0:21:15", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 95, "0:21:15", "0:21:08", "Chicago, Illinois", "Alley", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 96, "0:21:08", "0:21:05", "outside Chicago, Illinois", "Road", ""
2, 7, 97, "0:21:05", "0:20:42", "outside Chicago, Illinois", "Road", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 98, "0:20:42", "0:20:28", "outside Chicago, Illinois", "Oscar's Gas n' Go", ""
2, 7, 99, "0:20:28", "0:20:18", "outside Chicago, Illinois", "Oscar's Gas n' Go", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 100, "0:20:18", "0:20:04", "outside Chicago, Illinois", "Oscar's Gas n' Go", "Eleven, Kali, Axel, Dottie, Mick, Funshine, Gas Station Clerk"
2, 7, 101, "0:20:04", "0:19:38", "outside Chicago, Illinois", "Oscar's Gas n' Go", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 102, "0:19:38", "0:18:59", "outside Chicago, Illinois", "Oscar's Gas n' Go", "Eleven, Kali, Axel, Dottie, Mick, Funshine, Gas Station Clerk"
2, 7, 103, "0:18:59", "0:18:50", "outside Chicago, Illinois", "Oscar's Gas n' Go", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 104, "0:18:50", "0:18:43", "outside Chicago, Illinois", "Oscar's Gas n' Go", ""
2, 7, 105, "0:18:43", "0:18:29", "outside Chicago, Illinois", "Ray's Apartment", ""
2, 7, 106, "0:18:29", "0:17:48", "outside Chicago, Illinois", "Ray's Apartment", "Eleven, Kali, Axel, Dottie, Mick, Funshine"
2, 7, 107, "0:17:48", "0:17:37", "outside Chicago, Illinois", "Ray's Apartment", ""
2, 7, 108, "0:17:37", "0:17:18", "outside Chicago, Illinois", "Ray's Apartment", "Ray"
2, 7, 109, "0:17:18", "0:16:46", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Eleven, Kali, Axel, Dottie, Funshine"
2, 7, 110, "0:16:46", "0:16:40", "outside Chicago, Illinois", "Ray's Apartment", "Axel, Dottie"
2, 7, 111, "0:16:40", "0:16:15", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Eleven, Kali, Funshine"
2, 7, 112, "0:16:15", "0:16:11", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Young Kali"
2, 7, 113, "0:16:11", "0:15:05", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Eleven, Kali"
2, 7, 114, "0:15:05", "0:15:03", "Hawkins, Indiana", "Hawkins National Lab", "Ray, Terry Ives"
2, 7, 115, "0:15:03", "0:14:34", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Eleven, Kali"
2, 7, 116, "0:14:34", "0:14:28", "outside Chicago, Illinois", "Ray's Apartment", "Axel, Dottie"
2, 7, 117, "0:14:28", "0:14:18", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Eleven, Kali"
2, 7, 118, "0:14:18", "0:13:41", "outside Chicago, Illinois", "Ray's Apartment", "Ray, Eleven, Kali, Axel, Dottie"
2, 7, 119, "0:13:41", "0:13:37", "outside Chicago, Illinois", "Ray's Apartment", ""
2, 7, 120, "0:13:37", "0:13:24", "outside Chicago, Illinois", "Ray's Apartment", "Eleven, Kali, Axel, Dottie, Funshine"
2, 7, 121, "0:13:24", "0:13:10", "outside Chicago, Illinois", "Ray's Apartment", "Eleven, Kali"
2, 7, 122, "0:13:10", "0:13:07", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 123, "0:13:07", "0:12:47", "Chicago, Illinois", "Kali's Hideout", "Axel, Dottie, Funshine, Mick"
2, 7, 124, "0:12:47", "0:12:31", "Chicago, Illinois", "Kali's Hideout", "Kali"
2, 7, 125, "0:12:31", "0:12:26", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 126, "0:12:26", "0:10:47", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 127, "0:10:47", "0:09:53", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Dr. Martin Brenner"
2, 7, 128, "0:09:53", "0:09:22", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 129, "0:09:22", "0:09:14", "Chicago, Illinois", "Alley", ""
2, 7, 130, "0:09:14", "0:08:46", "Chicago, Illinois", "Kali's Hideout", "Funshine, Dottie, Axel, Mick"
2, 7, 131, "0:08:46", "0:08:42", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 132, "0:08:42", "0:08:23", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 133, "0:08:23", "0:08:19", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler, Eleven"
2, 7, 134, "0:08:19", "0:08:17", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 135, "0:08:17", "0:08:15", "Hawkins, Indiana", "Quarry", "Dustin Henderson, Eleven"
2, 7, 136, "0:08:15", "0:08:13", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 137, "0:08:13", "0:08:09", "Hawkins, Indiana", "Quarry", "Dustin Henderson, Eleven, Mike Wheeler"
2, 7, 138, "0:08:09", "0:08:07", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 139, "0:08:07", "0:08:03", "Hawkins, Indiana", "Hopper Cabin", "Jim Hopper, Eleven"
2, 7, 140, "0:08:03", "0:08:01", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 141, "0:08:01", "0:07:57", "Hawkins, Indiana", "Hopper Cabin", "Jim Hopper, Eleven"
2, 7, 142, "0:07:57", "0:07:56", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 143, "0:07:56", "0:07:30", "Chicago, Illinois", "Kali's Hideout", "Eleven, Jim Hopper"
2, 7, 144, "0:07:30", "0:07:20", "Chicago, Illinois", "Kali's Hideout", "Eleven, Mike Wheeler"
2, 7, 145, "0:07:20", "0:07:01", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 146, "0:07:01", "0:06:59", "Chicago, Illinois", "Kali's Hideout", "Swat Member #1, Swat Member #2"
2, 7, 147, "0:06:59", "0:06:56", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 148, "0:06:56", "0:06:54", "Chicago, Illinois", "Kali's Hideout", "Swat Member #1, Swat Member #2"
2, 7, 149, "0:06:54", "0:06:51", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 150, "0:06:51", "0:06:50", "Chicago, Illinois", "Kali's Hideout", "Swat Member #1, Swat Member #2"
2, 7, 151, "0:06:50", "0:06:47", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali"
2, 7, 152, "0:06:47", "0:06:42", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 153, "0:06:42", "0:06:07", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 154, "0:06:07", "0:06:01", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 155, "0:06:01", "0:05:38", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick, Swat Member #1, Swat Member #2"
2, 7, 156, "0:05:38", "0:05:25", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick, Swat Member #1, Swat Member #2"
2, 7, 157, "0:05:25", "0:05:17", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 158, "0:05:17", "0:05:12", "Chicago, Illinois", "Kali's Hideout", "Eleven, Jim Hopper, Mike Wheeler"
2, 7, 159, "0:05:12", "0:05:02", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 160, "0:05:02", "0:05:00", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 161, "0:05:00", "0:04:50", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 162, "0:04:50", "0:04:48", "Hawkins, Indiana", "Quarry", "Eleven"
2, 7, 163, "0:04:48", "0:04:45", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 164, "0:04:45", "0:04:42", "Hawkins, Indiana", "Quarry", "Eleven, Mike Wheeler, Dustin Henderson"
2, 7, 165, "0:04:42", "0:04:39", "Chicago, Illinois", "Kali's Hideout", "Eleven, Kali, Axel, Dottie, Funshine, Mick"
2, 7, 166, "0:04:39", "0:04:37", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 167, "0:04:37", "0:04:36", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 168, "0:04:36", "0:04:35", "Chicago, Illinois", "Kali's Hideout", "Kali"
2, 7, 169, "0:04:35", "0:04:34", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 170, "0:04:34", "0:04:32", "Chicago, Illinois", "Kali's Hideout", "Kali"
2, 7, 171, "0:04:32", "0:04:30", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 172, "0:04:30", "0:04:25", "Chicago, Illinois", "Kali's Hideout", ""
2, 7, 173, "0:04:25", "0:04:21", "Chicago, Illinois", "Kali's Hideout", "Eleven"
2, 7, 174, "0:04:21", "0:04:04", "Chicago, Illinois", "Kali's Hideout", "Kali, Axel"
2, 7, 175, "0:04:04", "0:03:52", "outside Chicago, Illinois", "Bus", "Eleven"
2, 7, 176, "0:03:52", "0:03:06", "outside Chicago, Illinois", "Bus", "Eleven, Elderly Woman"
2, 7, 177, "0:03:06", "0:03:02", "outside Chicago, Illinois", "Bus", "Eleven, Elderly Woman"
2, 8, 0, "0:47:18", "0:46:59", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Nerdy Tech, Dr. Sam Owens"
2, 8, 1, "0:46:59", "0:46:33", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens"
2, 8, 2, "0:46:33", "0:46:27", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 8, 3, "0:46:27", "0:46:13", "Hawkins, Indiana", "Hawkins National Lab", "Nerdy Tech, Jim Hopper, Dr. Sam Owens"
2, 8, 4, "0:46:13", "0:46:07", "Hawkins, Indiana", "Hawkins National Lab", "M.P. Guard #1, M.P. Guard #2, Mike Wheeler, Bob Newby"
2, 8, 5, "0:46:07", "0:46:04", "Hawkins, Indiana", "Hawkins National Lab", "Will Byers, Joyce Byers, Mike Wheeler, Bob Newby"
2, 8, 6, "0:46:04", "0:46:01", "Hawkins, Indiana", "Hawkins National Lab", "M.P. Guard #1, M.P. Guard #2"
2, 8, 7, "0:46:01", "0:45:56", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper"
2, 8, 8, "0:45:56", "0:45:54", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 8, 9, "0:45:54", "0:45:47", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens"
2, 8, 10, "0:45:47", "0:45:34", "Hawkins, Indiana", "Hawkins National Lab", "Nerdy Tech, Radar Tech"
2, 8, 11, "0:45:34", "0:45:21", "Hawkins, Indiana", "Hawkins National Lab", "Will Byers, Joyce Byers, Mike Wheeler, Bob Newby"
2, 8, 12, "0:45:21", "0:45:19", "Hawkins, Indiana", "Hawkins National Lab", "M.P. Guard #1, M.P. Guard #2"
2, 8, 13, "0:45:19", "0:45:10", "Hawkins, Indiana", "Hawkins National Lab", "Nerdy Tech, Radar Tech, M.P. Guard #1, M.P. Guard #2"
2, 8, 14, "0:45:10", "0:44:36", "Hawkins, Indiana", "Hawkins National Lab", "Will Byers, Joyce Byers, Mike Wheeler, Bob Newby"
2, 8, 15, "0:44:36", "0:44:34", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 8, 16, "0:44:34", "0:44:12", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens, Will Byers, Joyce Byers, Mike Wheeler, Bob Newby"
2, 8, 17, "0:44:12", "0:43:43", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Sam Owens, Will Byers, Joyce Byers, Mike Wheeler, Bob Newby"
2, 8, 18, "0:43:43", "0:43:34", "Hawkins, Indiana", "Hawkins National Lab", ""
2, 8, 19, "0:42:30", "0:42:10", "Hawkins, Indiana", "Hargrove Home", ""
2, 8, 20, "0:42:10", "0:42:03", "Hawkins, Indiana", "Hargrove Home", "Neil Hargrove, Susan Hargrove"
2, 8, 21, "0:42:03", "0:41:54", "Hawkins, Indiana", "Hargrove Home", "Susan Hargrove"
